"","...1","...2","...3","...4","date","tweet","word","source_file","masked_tweet","logp.jewish","logp.israeli","norm.logp.israeli","norm.logp.jewish","diff"
"778",778,778,846,1817,2023-11-02,"Palestinian resistance fighters detonate a Zionist military vehicle in Askar in Nablus (West Bank).
#Palestine #Palestina #Palaestine #FreePalestine #FreePalaestine #Palastina #FreePalastina #FreePalestina #Gaza #FreeGaza #GazaGenocide #Hamas #طوفان_الاقصى","zionist","scraped_tweets_zionist_76091.json","Palestinian resistance fighters detonate a <mask> military vehicle in Askar in Nablus (West Bank).
#Palestine #Palestina #Palaestine #FreePalestine #FreePalaestine #Palastina #FreePalastina #FreePalestina #Gaza #FreeGaza #GazaGenocide #Hamas #طوفان_الاقصى",-5.34029948285736,-0.714362808712121,4.19290363939942,-1.96113808096698,-6.15404172036639
"779",779,779,847,1821,2023-11-02,"Amazing this needs to be explained over and over again. 

It’s almost as if Zionists purposely raise their children to be amoral monsters.","zionist","scraped_tweets_zionist_76091.json","Amazing this needs to be explained over and over again. 

It’s almost as if <mask> purposely raise their children to be amoral monsters.",-10.2578472398308,-10.9442138911783,-6.03694744306676,-6.87868583794042,-0.841738394873653
"780",780,780,849,1827,2023-11-02,"Violent Zionist bombing in the vicinity of Al-Quds Hospital in Gaza, more than 14,000 souls are threatened with death..

Speak, translate, and pray for the people of Gaza
#gaza 
#Israel  
#Gaza_Genocide 
#Gaza_under_attack 
#GazaBleedingWorldSleeping 
#GazaHospitalBombing","zionist","scraped_tweets_zionist_76091.json","Violent <mask> bombing in the vicinity of Al-Quds Hospital in Gaza, more than 14,000 souls are threatened with death..

Speak, translate, and pray for the people of Gaza
#gaza 
#Israel  
#Gaza_Genocide 
#Gaza_under_attack 
#GazaBleedingWorldSleeping 
#GazaHospitalBombing",-6.19265026368582,-2.29341572025468,2.61385072785686,-2.81348886179544,-5.42733958965229
"781",781,781,850,1828,2023-11-02,"When they say its a isrel-hamas war this is who they mean its and isrel- children whose entire families are gone before their eyes “war” and its never going to end they will continue to create resistors who they will call terr0rists . Zionists are a cursed nation","zionist","scraped_tweets_zionist_76091.json","When they say its a isrel-hamas war this is who they mean its and isrel- children whose entire families are gone before their eyes “war” and its never going to end they will continue to create resistors who they will call terr0rists . <mask> are a cursed nation",-8.02395446138311,-9.08231082985658,-4.17504438174504,-4.64479305949273,-0.469748677747683
"782",782,782,851,1829,2023-11-02,"git some info that she's been mass unfriending all of her muslim and non chindo  mutuals on her private fb after trying to play victim. Please try to spread the docs out to the community that she's active on, we don't want people to give a zionist money","zionist","scraped_tweets_zionist_76091.json","git some info that she's been mass unfriending all of her muslim and non chindo  mutuals on her private fb after trying to play victim. Please try to spread the docs out to the community that she's active on, we don't want people to give a <mask> money",-6.75602074116988,-10.7727068169081,-5.86544036879656,-3.3768593392795,2.48858102951707
"783",783,783,852,1830,2023-11-02,"Zionists are allowed to advocate for massacres and judging them for that is antisemitism or something. Those are the rules","zionist","scraped_tweets_zionist_76091.json","<mask> are allowed to advocate for massacres and judging them for that is antisemitism or something. Those are the rules",-4.80548140547122,-3.36963922937716,1.53762721873438,-1.42632000358084,-2.96394722231521
"784",784,784,853,1831,2023-11-02,"Ugh just remembered mark hamill is a Zionist and I feel so disappointed again among other things he’s done. Childhood heroes will always disappoint u","zionist","scraped_tweets_zionist_76091.json","Ugh just remembered mark hamill is a <mask> and I feel so disappointed again among other things he’s done. Childhood heroes will always disappoint u",-6.79988301092986,-13.049177166841,-8.14191071872946,-3.42072160903948,4.72118910968999
"785",785,785,854,1836,2023-11-02,"Paid zionist defender trolls out in force like sweaty try hards trying to put out PR spin on genocide

jfc","zionist","scraped_tweets_zionist_76091.json","Paid <mask> defender trolls out in force like sweaty try hards trying to put out PR spin on genocide

jfc",-2.74237520547801,-4.75272921513092,0.154537232980617,0.636786196412374,0.482248963431756
"786",786,786,856,1838,2023-11-02,"rather than ripping the posters we need to put posters of of Palestinian children who have been martyred right next to them. Zionist are bound to rip those off as well and show themselves.","zionist","scraped_tweets_zionist_76091.json","rather than ripping the posters we need to put posters of of Palestinian children who have been martyred right next to them. <mask> are bound to rip those off as well and show themselves.",-5.29671065878893,-3.34406932070644,1.5631971274051,-1.91754925689855,-3.48074638430364
"787",787,787,857,1839,2023-11-02,"A Spineless Charlatan! 
Regurgitating the Zionist narrative & Chirping like a Parrot.","zionist","scraped_tweets_zionist_76091.json","A Spineless Charlatan! 
Regurgitating the <mask> narrative & Chirping like a Parrot.",-7.95355018844097,-8.05792787016938,-3.15066142205784,-4.57438878655059,-1.42372736449274
"788",788,788,858,1843,2023-11-02,"It’s precisely the recency which the Zionists reproach. As Joan Peters argued in her influential but fraudulent From Time Immemorial, to them Arabs (no such thing as Palestinians) came over as itinerant workers and were parasitic interlopers","zionist","scraped_tweets_zionist_76091.json","It’s precisely the recency which the <mask> reproach. As Joan Peters argued in her influential but fraudulent From Time Immemorial, to them Arabs (no such thing as Palestinians) came over as itinerant workers and were parasitic interlopers",-5.0528321048222,-5.23302337329231,-0.325756925180773,-1.67367070293182,-1.34791377775104
"789",789,789,859,1844,2023-11-02,"Discourse escalated quickly from Comedy Bang Bang alums are zionists to UCB alums are the CIA","zionist","scraped_tweets_zionist_76091.json","Discourse escalated quickly from Comedy Bang Bang alums are <mask> to UCB alums are the CIA",-7.3303726691692,-10.4949235141592,-5.58765706604766,-3.95121126727882,1.63644579876885
"790",790,790,860,1846,2023-11-02,"No! That’s a nonsense and you know it! A one state solution is the only path and that means the world must end Zionist apartheid Israel. It is already one state, it is one country. There is one army. One side is the oppressor and the other side is the oppressed! Shame, Bernie","zionist","scraped_tweets_zionist_76091.json","No! That’s a nonsense and you know it! A one state solution is the only path and that means the world must end <mask> apartheid Israel. It is already one state, it is one country. There is one army. One side is the oppressor and the other side is the oppressed! Shame, Bernie",-7.38612985839315,-4.41360956121675,0.493656886894787,-4.00696845650277,-4.50062534339755
"791",791,791,861,1848,2023-11-02,"We know that Zionists are deeply worried about losing the social media war. Why not send them a personal message, like STOP THE GENOCIDE or something like that. 
IDF","zionist","scraped_tweets_zionist_76091.json","We know that <mask> are deeply worried about losing the social media war. Why not send them a personal message, like STOP THE GENOCIDE or something like that. 
IDF",-6.57673032539999,-3.64703776271946,1.26022868539208,-3.19756892350961,-4.45779760890168
"792",792,792,862,1850,2023-11-02,"He definitely likes imagine he won the debate with a pre-recorded video. Just the same way Zionists like to imagine things up, like being the *chosen people"", ""40 beheaded & burnt babies"", ""oven baked baby"", ""6 million""........","zionist","scraped_tweets_zionist_76091.json","He definitely likes imagine he won the debate with a pre-recorded video. Just the same way <mask> like to imagine things up, like being the *chosen people"", ""40 beheaded & burnt babies"", ""oven baked baby"", ""6 million""........",-9.32474875083691,-9.49387121473253,-4.58660476662099,-5.94558734894653,-1.35898258232553
"793",793,793,863,1853,2023-11-02,"The videos show the last words of Mohamed on TV, and the destruction of his house and the bodies of his family 2 hours later.

His only fault was telling the truth to the world, this is what zionists usually do when someone talks about their horrible acts.","zionist","scraped_tweets_zionist_76091.json","The videos show the last words of Mohamed on TV, and the destruction of his house and the bodies of his family 2 hours later.

His only fault was telling the truth to the world, this is what <mask> usually do when someone talks about their horrible acts.",-7.55851556317705,-5.69418416476471,-0.786917716653173,-4.17935416128667,-3.39243644463349
"794",794,794,865,1857,2023-11-03,"just blocking zionists in my replies from now on. u refuse to acknowledge genocide and claim religion  statehood and ethnicity are synonymous  and cannot be separated and refuse to listen to any argument that claims otherwise despite being well sourced  like im tired","zionist","scraped_tweets_zionist_76091.json","just blocking <mask> in my replies from now on. u refuse to acknowledge genocide and claim religion  statehood and ethnicity are synonymous  and cannot be separated and refuse to listen to any argument that claims otherwise despite being well sourced  like im tired",-9.28025626001392,-15.2986148510587,-10.3913484029472,-5.90109485812354,4.49025354482363
"795",795,795,866,1865,2023-11-03,"talked to my friend who has a younger brother attending my old college, i just knew it was gonna be nasty on campus. even before all this the zionist club stayed harassing and doxxing student and faculty alike for even a rumor that you criticized israel","zionist","scraped_tweets_zionist_76091.json","talked to my friend who has a younger brother attending my old college, i just knew it was gonna be nasty on campus. even before all this the <mask> club stayed harassing and doxxing student and faculty alike for even a rumor that you criticized israel",-5.96399760096546,-9.10196690356307,-4.19470045545153,-2.58483619907508,1.60986425637646
